CC,Source,Target
SK,21336,29208
SK,21345,29208
SK,21385,29208
SK,21396,29208
SK,21413,29208
SK,21414,29208
SK,21473,29208
SK,21478,29208
SK,21859,29208
SK,22071,29208
SK,22822,29208
SK,23148,29208
SK,23197,29208
SK,23393,29208
SK,23576,29208
SK,24167,29208
SK,24218,29208
SK,24482,29208
SK,24586,29208
SK,24594,29208
SK,24608,29208
SK,24637,29208
SK,24642,29208
SK,24679,29208
SK,24724,29208
SK,24793,29208
SK,24904,29208
SK,24910,29208
SK,24916,29208
SK,24931,29208
SK,24940,29208
SK,24953,29208
SK,24961,29208
SK,24989,29208
SK,25061,29208
SK,25074,29208
SK,25091,29208
SK,25148,29208
SK,25151,29208
SK,25160,29208
SK,25178,29208
SK,25220,29208
SK,25229,29208
SK,25279,29208
SK,25291,29208
SK,25310,29208
SK,25369,29208
SK,25394,29208
SK,25459,29208
SK,25512,29208
SK,25542,29208
SK,25560,29208
SK,25577,29208
SK,25596,29208
SK,25818,29208
SK,26496,29208
SK,26667,29208
SK,27313,29208
SK,27381,29208
SK,27822,29208
SK,28283,29208
SK,28676,29208
SK,28716,29208
SK,28717,29208
SK,28788,29208
SK,28801,29208
SK,28836,29208
SK,28846,29208
SK,28876,29208
SK,28878,29208
SK,28917,29208
SK,28929,29208
SK,29006,29208
SK,29014,29208
SK,29017,29208
SK,29033,29208
SK,29037,29208
SK,29049,29208
SK,29066,29208
SK,29073,29208
SK,29075,29208
SK,29076,29208
SK,29086,29208
SK,29119,29208
SK,29140,29208
SK,29141,29208
SK,29169,29208
SK,29208,6706
SK,29208,6881
SK,29208,8518
SK,29208,9080
SK,15685,29208
SK,15935,29208
SK,21205,29208
SK,24971,29208
SK,25234,29208
SK,25424,29208
SK,28905,29208
SK,29208,29263
SK,29208,29314
SK,29208,29396
SK,29208,29404
SK,29208,29452
SK,29208,29467
SK,29208,29527
SK,29208,29545
SK,29208,29550
SK,29208,29606
SK,29208,29611
SK,29208,29632
SK,29208,29636
SK,29208,29644
SK,29208,29668
SK,29208,29686
SK,29208,29697
SK,29208,29791
SK,29208,29834
SK,29208,30058
SK,29208,30081
SK,29208,30094
SK,29208,30132
SK,29208,30419
SK,29208,30781
SK,29208,30818
SK,29208,30827
SK,29208,30844
SK,29208,30889
SK,29208,30914
SK,29208,30925
SK,29208,30975
SK,29208,31019
SK,29208,31025
SK,29208,31027
SK,29208,31029
SK,29208,31042
SK,29208,31084
SK,29208,31095
SK,29208,31100
SK,29208,31117
SK,29208,31122
SK,29208,31133
SK,29208,31216
SK,29208,31242
SK,29208,31246
SK,29208,31252
SK,29208,31270
SK,29208,31334
SK,29208,31383
SK,29208,31400
SK,29208,31449
SK,29208,31474
SK,29208,31477
SK,29208,31500
SK,29208,31510
SK,29208,31529
SK,29208,31638
SK,29208,31640
SK,29208,31641
SK,29208,31655
SK,29208,31661
SK,29208,31672
SK,29208,31673
SK,29208,31708
SK,29208,31727
SK,29208,32590
SK,29208,32787
SK,29208,32934
SK,29208,33182
SK,29208,33763
SK,29208,33796
SK,29208,33808
SK,29208,33843
SK,29208,33854
SK,29208,33891
SK,29208,33915
SK,29208,34011
SK,29208,34019
SK,29208,34066
SK,29208,34070
SK,29208,34106
SK,29208,34119
SK,29208,34123
SK,29208,34177
SK,29208,34224
SK,29208,34245
SK,29208,34270
SK,29208,34288
SK,29208,34305
SK,29208,34309
SK,29208,34315
SK,29208,34347
SK,29208,34407
SK,29208,34442
SK,29208,34555
SK,29208,34624
SK,29208,34655
SK,29208,34695
SK,29208,34746
SK,29208,34752
SK,29208,34756
SK,29208,34758
SK,29208,34762
SK,29208,34781
SK,29208,34788
SK,29208,34790
SK,29208,34928
SK,29208,34934
SK,29208,34953
SK,29208,34968
SK,29208,34982
SK,29208,35017
SK,29208,35028
SK,29208,35156
SK,29208,35180
SK,29208,35228
SK,29208,35244
SK,29208,35254
SK,29208,35258
SK,29208,35297
SK,29208,35320
SK,29208,35328
SK,29208,35366
SK,29208,35399
SK,29208,35432
SK,29208,35456
SK,29208,35551
SK,29208,35592
SK,29208,35613
SK,29208,35662
SK,29208,35699
SK,29208,35733
SK,29208,35745
SK,29208,35799
SK,29208,35805
SK,29208,35834
SK,29208,35914
SK,29208,36089
SK,29208,36236
SK,29208,36351
SK,29208,36408
SK,29208,36916
SK,29208,36944
SK,29208,37054
SK,29208,37090
SK,29208,37100
SK,29208,37105
SK,29208,37179
SK,29208,37282
SK,29208,37468
SK,29208,37662
SK,29208,38016
SK,29208,38082
SK,29208,38182
SK,29208,38193
SK,29208,38915
SK,29208,38949
SK,29208,39120
SK,29208,39122
SK,29208,39138
SK,29208,39179
SK,29208,39202
SK,29208,39257
SK,29208,39309
SK,29208,39318
SK,29208,39326
SK,29208,39356
SK,29208,39386
SK,29208,39522
SK,29208,39537
SK,29208,39591
SK,29208,39605
SK,29208,39637
SK,29208,39647
SK,29208,39702
SK,29208,39704
SK,29208,39737
SK,29208,39743
SK,29208,39791
SK,29208,39792
SK,29208,39832
SK,29208,39905
SK,29208,39912
SK,29208,39915
SK,29208,39923
SK,29208,39995
SK,29208,40596
SK,29208,40992
SK,29208,41095
SK,29208,41230
SK,29208,41281
SK,29208,41289
SK,29208,41313
SK,29208,41412
SK,29208,41445
SK,29208,41690
SK,29208,41692
SK,29208,41695
SK,29208,41711
SK,29208,41811
SK,29208,41887
SK,29208,41913
SK,29208,42004
SK,29208,42344
SK,29208,42353
SK,29208,42369
SK,29208,42416
SK,29208,42455
SK,29208,42456
SK,29208,42459
SK,29208,42473
SK,29208,42579
SK,29208,42605
SK,29208,42652
SK,29208,42689
SK,29208,42708
SK,29208,42831
SK,29208,42841
SK,29208,42949
SK,29208,42973
SK,29208,43037
SK,29208,43142
SK,29208,43256
SK,29208,43293
SK,29208,43323
SK,29208,43341
SK,29208,43350
SK,29208,43376
SK,29208,43407
SK,29208,43437
SK,29208,43451
SK,29208,43531
SK,29208,43532
SK,29208,43541
SK,29208,43542
SK,29208,43646
SK,29208,43709
SK,29208,43727
SK,29208,43821
SK,29208,43852
SK,29208,43996
SK,29208,44002
SK,29208,44034
SK,29208,44066
SK,29208,44160
SK,29208,44185
SK,29208,44217
SK,29208,44395
SK,29208,44444
SK,29208,44611
SK,29208,44654
SK,29208,44684
SK,29208,44788
SK,29208,44814
SK,29208,44824
SK,29208,44953
SK,29208,44965
SK,29208,45014
SK,29208,45177
SK,29208,45204
SK,29208,45474
SK,29208,45629
SK,29208,45758
SK,29208,45834
SK,29208,46235
SK,29208,46391
SK,29208,47143
SK,29208,47172
SK,29208,47195
SK,29208,47215
SK,29208,47297
SK,29208,47328
SK,29208,47329
SK,29208,47344
SK,29208,47447
SK,29208,47463
SK,29208,47474
SK,29208,47480
SK,29208,47541
SK,29208,47622
SK,29208,47749
SK,29208,47762
SK,29208,47764
SK,29208,47869
SK,29208,47872
SK,29208,47887
SK,29208,47999
SK,29208,48056
SK,29208,48077
SK,29208,48166
SK,29208,48173
SK,29208,48293
SK,29208,48362
SK,29208,48364
SK,29208,48463
SK,29208,48484
SK,29208,48522
SK,29208,48526
SK,29208,48926
SK,29208,48961
SK,29208,48973
SK,29208,48993
SK,29208,49360
SK,29208,49375
SK,29208,49544
SK,29208,49572
SK,29208,49669
SK,29208,49767
SK,29208,49791
SK,29208,49820
SK,29208,49854
SK,29208,50056
SK,29208,50072
SK,29208,50163
SK,29208,50245
SK,29208,50266
SK,29208,50289
SK,29208,50292
SK,29208,50295
SK,29208,50300
SK,29208,50304
SK,29208,50311
SK,29208,50314
SK,29208,50316
SK,29208,50324
SK,29208,50343
SK,29208,50384
SK,29208,50618
SK,29208,50629
SK,29208,50673
SK,29208,50683
SK,29208,50695
SK,29208,50698
SK,29208,50737
SK,29208,50746
SK,29208,50763
SK,29208,50837
SK,29208,51088
SK,29208,51159
SK,29208,51185
SK,29208,51198
SK,29208,51205
SK,29208,51313
SK,29208,51406
SK,29208,51468
SK,29208,51483
SK,29208,51646
SK,29208,51752
SK,29208,51795
SK,29208,51823
SK,29208,51906
SK,29208,51945
SK,29208,52029
SK,29208,52130
SK,29208,52176
SK,29208,52233
SK,29208,53276
SK,29208,53563
SK,29208,54219
SK,29208,55799
SK,29208,56329
SK,29208,56357
SK,29208,56460
SK,29208,56478
SK,29208,56583
SK,29208,56595
SK,29208,56665
SK,29208,56717
SK,29208,56730
SK,29208,56953
SK,29208,57023
SK,29208,57228
SK,29208,57315
SK,29208,57344
SK,29208,57399
SK,29208,57463
SK,29208,57496
SK,29208,57586
SK,29208,57685
SK,29208,57731
SK,29208,57858
SK,29208,57976
SK,29208,58010
SK,29208,58073
SK,29208,58209
SK,29208,58273
SK,29208,58453
SK,29208,59395
SK,29208,59410
SK,29208,59507
SK,29208,59560
SK,29208,59605
SK,29208,59664
SK,29208,59675
SK,29208,59940
SK,29208,60015
SK,29208,60280
SK,29208,60294
SK,29208,61124
SK,29208,61215
SK,29208,61231
SK,29208,61266
SK,29208,61319
SK,29208,61333
SK,29208,61337
SK,29208,61387
SK,29208,61955
SK,29208,62023
SK,29208,62178
SK,29208,62217
SK,29208,62244
SK,29208,62586
SK,29208,62713
SK,29208,62715
SK,132016,29208
SK,132536,29208
SK,132591,29208
SK,196640,29208
SK,196653,29208
SK,196689,29208
SK,196752,29208
SK,196844,29208
SK,196881,29208
SK,197043,29208
SK,197156,29208
SK,197264,29208
SK,197426,29208
SK,197440,29208
SK,197540,29208
SK,197541,29208
SK,197560,29208
SK,197669,29208
SK,197981,29208
SK,197985,29208
SK,198047,29208
SK,198282,29208
SK,198335,29208
SK,198435,29208
SK,198500,29208
SK,198554,29208
SK,198719,29208
SK,198721,29208
SK,198792,29208
SK,198831,29208
SK,199139,29208
SK,199180,29208
SK,199204,29208
SK,199275,29208
SK,199335,29208
SK,199405,29208
SK,199422,29208
SK,199524,29208
SK,199659,29208
SK,199670,29208
SK,199790,29208
SK,199841,29208
SK,199903,29208
SK,199939,29208
SK,200020,29208
SK,200047,29208
SK,200124,29208
SK,200130,29208
SK,200155,29208
SK,201214,29208
SK,202018,29208
SK,202023,29208
SK,202109,29208
SK,202178,29208
SK,262254,29208
SK,251,29405
SK,1299,29405
SK,2852,29405
SK,29405,6762
SK,29405,6881
SK,29405,6939
SK,29405,8218
SK,20485,29405
SK,29405,31117
SK,29405,35328
SK,29405,38949
SK,29405,43451
SK,29405,44631
SK,29405,47483
SK,29405,48133
SK,29405,50881
SK,29405,50953
SK,29405,56349
SK,29405,56955
SK,29405,57865
SK,29405,58328
SK,29405,59477
SK,29405,61424
SK,201702,29405
SK,29531,5578
SK,30898,5578
SK,31117,5578
SK,31117,6830
SK,31117,8928
SK,16265,31117
SK,29148,31117
SK,31117,31127
SK,31117,51653
SK,31117,51947
SK,31117,56933
SK,31117,58044
SK,31117,58130
SK,31117,58275
SK,31117,60791
SK,201890,31117
SK,34443,5578
SK,34462,5578
SK,34521,5578
SK,34791,5578
SK,34820,6663
SK,34820,56800
SK,34820,57547
SK,34820,38949
SK,35328,5578
SK,35328,60895
SK,35328,42000
SK,35476,5578
SK,174,38949
SK,251,38949
SK,2852,38949
SK,38949,5580
SK,38949,6881
SK,38949,6939
SK,38949,8218
SK,38949,8928
SK,38949,9002
SK,20485,38949
SK,38949,48473
SK,38949,49025
