CC,Source,Target
LV,2588,29381
LV,12578,13414
LV,12578,20940
LV,10310,12578
LV,12578,15169
LV,12578,16625
LV,12578,2635
LV,12578,16509
LV,12578,47814
LV,12578,32934
LV,12578,22822
LV,12578,15133
LV,15169,21156
LV,20940,35254
LV,15169,35254
LV,15133,35254
LV,16509,35254
LV,12578,24651
LV,12578,28886
LV,24651,28886
LV,24651,47814
