CC,Source,Target
IE,29636,44611
IE,29636,44654
IE,29636,44684
IE,29636,44824
IE,29636,44965
IE,29636,44980
IE,29636,45014
IE,29636,45028
IE,29636,45177
IE,29636,45474
IE,29636,45758
IE,29636,45834
IE,29636,46391
IE,29636,46489
IE,29636,46786
IE,29636,47264
IE,29636,47474
IE,29636,47480
IE,29636,47541
IE,29636,47622
IE,29636,47762
IE,29636,47764
IE,29636,47999
IE,29636,48077
IE,29636,48463
IE,29636,48961
IE,29636,48973
IE,29636,48993
IE,29636,49375
IE,29636,49517
IE,29636,49544
IE,29636,49572
IE,29636,49669
IE,29636,50056
IE,29636,50245
IE,29636,50292
IE,29636,50300
IE,29636,50311
IE,29636,50314
IE,29636,50316
IE,29636,50324
IE,29636,50468
IE,29636,50618
IE,29636,50683
IE,29636,50746
IE,29636,51159
IE,29636,51205
IE,29636,51823
IE,29636,51918
IE,29636,51945
IE,29636,53276
IE,29636,54219
IE,29636,56329
IE,29636,56478
IE,29636,56595
IE,29636,56730
IE,29636,57023
IE,29636,57119
IE,29636,57228
IE,29636,57463
IE,29636,57731
IE,29636,59455
IE,29636,59605
IE,29636,60015
IE,29636,60142
IE,29636,60527
IE,29636,60821
IE,29636,61025
IE,29636,61124
IE,29636,61215
IE,29636,61231
IE,29636,62217
IE,29636,62244
IE,29636,62408
IE,29636,62586
IE,132016,29636
IE,132591,29636
IE,196881,29636
IE,197560,29636
IE,197669,29636
IE,198047,29636
IE,198554,29636
IE,198719,29636
IE,198831,29636
IE,199204,29636
IE,199335,29636
IE,199653,29636
IE,199659,29636
IE,199903,29636
IE,200047,29636
IE,200124,29636
IE,202109,29636
IE,202178,29636
IE,29636,39326
IE,1103,29644
IE,1267,29644
IE,2603,29644
IE,29644,3257
IE,29644,3356
IE,29644,3549
IE,29644,3741
IE,29644,4589
IE,29644,6667
IE,29644,6939
IE,29644,8359
IE,29644,8419
IE,29644,8422
IE,29644,8426
IE,29644,8468
IE,29644,8943
IE,29644,9002
IE,29644,9304
IE,12779,29644
IE,12859,29644
IE,13237,29644
IE,14537,29644
IE,15412,29644
IE,19151,29644
IE,20485,29644
IE,20562,29644
IE,25091,29644
IE,25160,29644
IE,29208,29644
IE,29608,29644
IE,29611,29644
IE,29644,6448
IE,11521,29644
IE,29644,30844
IE,29644,31019
IE,29644,31133
IE,29644,31500
IE,29644,33891
IE,29644,34288
IE,29644,36351
IE,29644,37100
IE,29644,39202
IE,29644,39792
IE,29644,41695
IE,29644,41811
IE,29644,42342
IE,29644,42708
IE,29644,43531
IE,29644,50300
IE,29644,51516
IE,29644,56730
IE,199588,29644
IE,202109,29644
IE,174,29650
IE,29650,3257
IE,29650,6939
IE,13237,29650
IE,29650,51762
IE,30900,6830
IE,30900,6939
IE,13237,30900
IE,30900,31698
IE,30900,43531
IE,1103,31122
IE,1267,31122
IE,2603,31122
IE,31122,3257
IE,31122,3356
IE,31122,3549
IE,31122,3741
IE,31122,4589
IE,31122,5580
IE,31122,6067
IE,31122,6453
IE,31122,6667
IE,31122,6730
IE,31122,6939
IE,31122,8359
IE,31122,8419
IE,31122,8422
IE,31122,8426
IE,31122,8447
IE,31122,8468
IE,31122,8607
IE,31122,8657
IE,31122,8943
IE,31122,9002
IE,31122,9304
IE,11666,31122
IE,12350,31122
IE,12779,31122
IE,12859,31122
IE,13030,31122
IE,13237,31122
IE,14537,31122
IE,16265,31122
IE,19151,31122
IE,20485,31122
IE,25091,31122
IE,25160,31122
IE,29208,31122
IE,29608,31122
IE,29611,31122
IE,30844,31122
IE,31019,31122
IE,31122,6468
IE,14829,31122
IE,31122,31133
IE,31122,31500
IE,31122,33891
IE,31122,34288
IE,31122,34815
IE,31122,36351
IE,31122,37100
IE,31122,39202
IE,31122,39792
IE,31122,41095
IE,31122,41680
IE,31122,41692
IE,31122,41695
IE,31122,41811
IE,31122,41949
IE,31122,42090
IE,31122,42227
IE,31122,42708
IE,31122,43531
IE,31122,47580
IE,31122,48166
IE,31122,48255
IE,31122,50300
IE,31122,56730
IE,31122,61262
IE,31122,62059
IE,31122,62167
IE,199203,31122
IE,202109,31122
IE,1273,31411
IE,31411,8220
IE,174,31698
IE,1273,31733
IE,2110,31733
IE,15533,31733
IE,34004,702
IE,174,34110
IE,34110,34815
IE,34110,34245
IE,2110,34218
IE,34218,6939
IE,13237,34218
IE,34218,43531
IE,174,34245
IE,1103,34245
IE,1267,34245
IE,2603,34245
IE,3216,34245
IE,3257,34245
IE,34245,3741
IE,34245,4589
IE,34245,5089
IE,34245,5580
IE,34245,6667
IE,34245,6730
IE,34245,6939
IE,34245,8359
IE,34245,8419
IE,34245,8422
IE,34245,8426
IE,34245,8447
IE,34245,8468
IE,34245,8607
IE,34245,9002
IE,11666,34245
IE,12350,34245
IE,12779,34245
IE,12859,34245
IE,12874,34245
IE,13030,34245
IE,13237,34245
IE,14537,34245
IE,15412,34245
IE,19151,34245
IE,20485,34245
IE,25091,34245
IE,25160,34245
IE,29208,34245
IE,29611,34245
IE,30844,34245
IE,31133,34245
IE,31500,34245
IE,33891,34245
IE,34245,34288
IE,34245,36351
IE,34245,37100
IE,34245,39202
IE,34245,39792
IE,34245,41095
IE,34245,41695
IE,34245,41811
IE,34245,42708
IE,34245,43531
IE,34245,47443
IE,34245,50300
IE,34245,56730
IE,200174,34245
IE,202109,34245
IE,1299,34505
IE,3257,34505
IE,34505,6939
IE,13237,34505
IE,34505,43531
IE,12415,34912
IE,34912,41973
IE,3356,34992
IE,34992,3549
IE,34992,7257
IE,35226,6939
IE,13237,35226
IE,25577,35262
