Source,Target
26677,32756
26677,32762
26677,32817
26677,32820
26677,33389
26677,46477
26677,46757
26677,54397
26677,63359
26788,1730
26788,4475
26788,13826
26788,17159
26788,29883
26788,62770
26838,40191
27168,25728
27168,55254
27181,40304
27272,19869
27272,23229
27272,30431
27272,30715
27272,36030
27272,36181
27272,40341
27299,40191
27299,55195
27324,40191
29861,29862
29909,3584
29909,10929
29909,13625
29909,16532
29909,36605
29909,40191
29909,53757
29974,40191
29988,11468
30028,32584
30176,11077
30176,16686
30176,26155
30176,32517
30176,40191
30176,53999
30176,62840
30176,393424
30336,11601
30500,47023
30528,40191
30539,27367
30539,40191
30539,54209
30715,54368
31760,3367
31760,21853
32100,40191
32241,40191
32277,40191
32580,40191
32613,18875
32613,21987
32613,22476
32613,26516
32613,36792
32613,40191
32613,46095
32613,46861
32613,54110
32678,40191
32678,393636
32710,40191
32773,31914
32773,62758
33139,40191
33164,40191
33164,54191
33361,19467
33361,55288
33541,40191
33554,13657
33554,13895
33554,26531
33554,33361
33554,40191
33554,46430
33554,53494
35843,40191
35843,393457
35893,40191
35998,40191
36030,31934
36031,23034
36031,26567
36052,40191
36225,40191
36445,40191
36483,16866
36493,13773
36493,30645
36493,40191
36493,46525
36493,55053
36518,40191
36666,46874
36731,40191
36786,22953
39964,30396
39964,33230
40028,19446
40028,36445
40028,40191
40191,39959
40191,40383
40191,40529
40191,40788
40191,46156
40191,46195
40191,46525
40191,46609
40191,47027
40191,53424
40191,53441
40191,53486
40191,53494
40191,53525
40191,53732
40191,54002
40191,54044
40191,54164
40191,54198
40191,54614
40191,54929
40191,55195
40191,62560
40191,62782
40191,63003
40191,63419
40191,393424
40191,393636
40191,393845
40224,29861
40341,19869
40341,36030
40383,54351
40473,36122
40473,54194
46195,53486
46609,7403
46609,16532
46861,21548
47027,63286
53486,11181
53486,21722
53486,22995
53486,29872
53757,16723
53904,6509
54044,63396
54182,15102
54182,18446
54182,27275
54182,33096
54182,54191
54412,23136
54412,53265
54527,19202
54527,39962
54527,63213
54841,62845
54929,19117
54929,30528
54929,32678
54980,19928
55053,31798
55073,21774
55073,393733
55130,30068
62969,22424
63213,55220
393457,30638
