Source,Target
15576,200949
15576,201134
15576,201505
15600,8556
15600,8821
15600,20932
15600,21466
15600,25091
15600,34288
15600,34781
15600,42917
15600,49071
15600,50262
15600,201436
15600,202035
15623,20932
15623,29222
15623,31051
15623,34288
15623,34781
15623,34960
15623,39037
15623,39865
15623,41577
15623,41590
15623,42085
15623,43107
15623,43183
15623,48795
15623,57086
15623,60221
15623,199003
15623,201662
15716,20932
15716,25091
15716,29222
15716,34288
15716,34781
16242,20932
16242,34288
16242,34781
20612,20932
20612,29222
20612,34288
20612,34781
20893,20932
20893,25091
20893,29222
20893,34288
20893,34781
20932,2027
20932,15361
20932,16114
20932,20984
20932,21040
20932,21069
20932,21232
20932,24889
20932,24951
20932,25091
20932,25375
20932,28749
20932,29222
20932,29655
20932,29691
20932,30727
20932,31424
20932,31662
20932,31736
20932,33845
20932,33965
20932,34146
20932,34288
20932,34554
20932,34781
20932,34960
20932,39381
20932,41562
20932,41623
20932,41872
20932,41913
20932,42346
20932,42760
20932,43195
20932,43284
20932,47176
20932,47617
20932,48461
20932,48885
20932,48971
20932,49071
20932,49237
20932,49489
20932,49867
20932,49983
20932,50350
20932,50837
20932,51395
20932,51768
20932,51852
20932,51873
20932,57086
20932,57118
20932,59414
20932,59622
20932,59758
20932,59761
20932,59824
20932,60390
20932,61287
20932,196621
20932,197439
20932,198249
20932,198385
20932,198738
20932,199376
20932,201505
20932,202194
20984,25091
20984,29222
20984,34288
20984,34781
21040,25091
21069,29222
21069,34288
21069,34781
21232,25091
21232,29222
21232,34288
21232,34781
21232,41622
21232,42491
24889,29222
24889,34288
24889,34781
24889,51873
24951,25091
24951,34288
25091,6893
25091,25375
25091,25563
25091,29222
25091,29655
25091,29691
25091,31424
25091,31592
25091,31662
25091,31736
25091,33845
25091,34146
25091,34288
25091,34310
25091,34781
25091,34960
25091,41562
25091,41766
25091,41872
25091,41913
25091,42346
25091,42509
25091,42760
25091,47176
25091,48461
25091,48885
25091,48971
25091,49237
25091,49457
25091,49489
25091,49867
25091,49983
25091,50837
25091,51395
25091,51768
25091,51852
25091,57086
25091,57118
25091,59414
25091,59758
25091,59761
25091,60129
25091,61098
25091,61144
25091,61287
25091,61970
25091,196621
25091,198385
25091,198738
25091,199092
25091,199376
25091,199562
25091,201505
25375,29222
25375,34288
25375,34781
25563,34288
25563,34781
28859,34288
28859,34781
28859,51760
29097,34288
29222,29655
29222,29691
29222,31424
29222,31662
29222,31736
29222,33845
29222,33965
29222,34146
29222,34288
29222,34554
29222,34781
29222,41562
29222,41872
29222,41913
29222,42346
29222,42760
29222,43284
29222,47176
29222,47617
29222,48461
29222,48885
29222,48971
29222,49071
29222,49237
29222,49489
29222,49867
29222,49983
29222,50837
29222,51395
29222,51768
29222,51852
29222,51873
29222,57086
29222,57118
29222,59414
29222,59622
29222,59758
29222,59761
29222,59824
29222,60390
29222,61287
29222,196621
29222,197439
29222,198249
29222,198385
29222,198738
29222,201505
29222,202194
29655,34288
29655,34781
29655,44990
29655,60016
29655,60384
29691,12347
29691,34288
29691,34781
29691,44919
29691,47639
29691,49489
29691,57118
29691,59414
29691,198249
29691,199417
29691,199587
30727,34288
30727,34781
31424,25420
31424,34288
31424,34554
31424,34781
31424,35256
31424,41481
31424,42085
31424,47584
31424,48795
31424,57086
31424,199003
31424,199661
31662,31052
31662,34288
31662,34781
31662,49446
31736,34288
31736,34781
31736,42155
33845,34288
33845,34781
33845,200544
33965,12342
33965,25090
33965,28686
33965,30862
33965,34288
33965,34781
33965,41715
33965,41872
33965,47506
33965,59647
33965,60059
33965,60221
33965,61174
33965,198433
34146,34288
34146,34781
34146,60804
34146,197996
34146,201199
34146,202194
34288,12553
34288,34554
34288,34781
34288,34960
34288,41562
34288,41872
34288,41913
34288,42346
34288,42760
34288,43284
34288,44635
34288,47176
34288,47617
34288,48461
34288,48885
34288,48971
34288,49071
34288,49237
34288,49489
34288,49867
34288,49983
34288,50837
34288,51395
34288,51768
34288,51852
34288,51873
34288,57086
34288,57118
34288,59414
34288,59622
34288,59758
34288,59761
34288,59824
34288,60390
34288,61287
34288,196621
34288,197439
34288,198249
34288,198385
34288,198738
34288,199376
34288,201505
34288,202194
34554,34781
34554,41768
34554,42491
34554,51688
34781,39544
34781,39764
34781,41562
34781,41872
34781,41913
34781,42346
34781,42760
34781,43284
34781,47176
34781,47617
34781,48461
34781,48885
34781,48971
34781,49071
34781,49237
34781,49489
34781,49867
34781,49983
34781,50837
34781,51395
34781,51768
34781,51852
34781,51873
34781,57086
34781,57118
34781,59414
34781,59622
34781,59758
34781,59761
34781,59824
34781,60390
34781,61287
34781,196621
34781,197439
34781,198249
34781,198385
34781,198738
34781,199376
34781,199562
34781,201505
34781,202194
35206,58299
35518,196651
39040,39677
39040,48461
39040,49237
39040,51529
39440,200173
41562,198385
41622,51760
41622,197066
41913,47506
41913,60384
42346,21421
42346,48776
42346,48977
42346,49867
42346,49938
43284,50734
43284,199567
43284,201245
44468,16221
44919,21124
47176,28859
47176,59758
47176,201590
47506,12342
48288,60843
48885,34146
48885,57853
48971,51889
49457,199811
51395,59741
51395,199243
57118,62078
59622,9044
59761,59758
60384,5529
60384,44990
61287,50997
198385,61309
198385,199229
198385,202194
202194,204248
